_id,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2267,Dosing Default,21:53,21:53,Trough [01-02-300],11.28,13.54,14.39,14.39,13.59,-0.8
2268,Dosing Default,21:53,21:54,Trough [01-02-301],9.4,11.75,12.41,12.41,12.03,-0.38
2269,Dosing Default,21:54,21:54,Trough [01-02-302],11.28,11.28,12.17,12.17,11.72,-0.45
2270,43966                                                                                                                     Status           Finished,"","","","","","","","",""
2271,Recipe,"","","","","","","","",""
2272,Density Dry matter,"","","","","","","","",""
2273,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2274,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2275,Loading WeightBased,05:02,05:04,Strobunker 1,57.47,47.61,49.52,47.7,47.92,0.22
2276,Mixing Continuous,05:03,05:04,"",0.0,0.0,0.0,0.0,0.0,0.0
2277,Loading WeightBased,05:06,05:07,Broksilo 4,581.05,481.36,500.71,482.32,482.66,0.34
2278,Mixing Continuous,05:06,05:07,"",0.0,0.0,0.0,0.0,0.0,0.0
2279,Mixing OnTime,05:07,05:11,"",0.0,0.0,0.0,0.0,0.0,0.0
2280,Dosing Default,05:16,05:16,Trough [02-09-098],4.08,2.04,1.65,1.65,1.81,0.16
2281,Dosing Default,05:16,05:17,Trough [02-09-099],12.24,7.96,8.46,8.46,8.31,-0.15
2282,Dosing Default,05:17,05:17,Trough [02-09-100],12.24,9.18,9.64,9.64,9.51,-0.13
2283,Dosing Default,05:17,05:17,Trough [02-09-101],12.24,9.79,9.52,9.52,9.6,0.08
2284,Dosing Default,05:17,05:18,Trough [02-09-102],12.24,10.4,10.43,10.43,9.58,-0.85
2285,Dosing Default,05:18,05:18,Trough [02-09-103],12.24,9.79,10.02,10.02,9.96,-0.06
2286,Dosing Default,05:18,05:18,Trough [02-09-104],12.24,9.18,9.42,9.42,8.98,-0.44
2287,Dosing Default,05:18,05:19,Trough [02-09-105],12.24,10.4,10.83,10.83,10.58,-0.25
2288,Dosing Default,05:19,05:19,Trough [02-09-106],12.24,12.24,12.67,12.67,12.21,-0.46
2289,Dosing Default,05:19,05:20,Trough [02-09-107],12.24,8.57,9.22,9.22,8.36,-0.86
2290,Dosing Default,05:20,05:20,Trough [02-09-108],12.24,6.12,6.57,6.57,6.19,-0.38
2291,Dosing Default,05:20,05:20,Trough [02-09-109],12.24,9.79,9.96,9.96,9.58,-0.38
2292,Dosing Default,05:20,05:21,Trough [02-09-110],12.24,12.24,13.41,13.41,12.58,-0.83
2293,Dosing Default,05:22,05:22,Trough [02-01-111],12.24,10.4,10.47,10.47,10.03,-0.44
2294,Dosing Default,05:23,05:23,Trough [02-01-112],12.24,11.02,11.52,11.52,11.52,0.0
2295,Dosing Default,05:23,05:23,Trough [02-01-113],12.24,11.63,11.79,11.79,11.6,-0.19
2296,Dosing Default,05:23,05:23,Trough [02-01-114],12.24,9.79,10.98,10.98,10.56,-0.42
2297,Dosing Default,05:24,05:24,Trough [02-01-115],12.24,11.02,10.3,10.3,9.95,-0.35
2298,Dosing Default,05:24,05:24,Trough [02-01-116],12.24,9.79,10.18,10.18,9.87,-0.31
2299,Dosing Default,05:24,05:25,Trough [02-01-117],12.24,9.79,10.28,10.28,9.68,-0.6
2300,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2301,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2302,Dosing Default,05:25,05:25,Trough [02-01-118],12.24,11.02,11.93,11.93,11.75,-0.18
2303,Dosing Default,05:25,05:25,Trough [02-01-119],12.24,10.4,10.82,10.82,10.24,-0.58
2304,Dosing Default,05:25,05:26,Trough [02-01-120],12.24,11.63,12.09,12.09,11.36,-0.73
2305,Dosing Default,05:26,05:26,Trough [02-01-121],12.24,12.85,13.74,13.74,13.29,-0.45
2306,Dosing Default,05:26,05:27,Trough [02-01-122],12.24,8.57,9.33,9.33,8.97,-0.36
2307,Dosing Default,05:28,05:28,Trough [02-01-123],12.24,9.18,9.27,9.27,8.98,-0.29
2308,Dosing Default,05:29,05:29,Trough [02-01-124],12.24,7.34,7.32,7.32,7.15,-0.17
2309,Dosing Default,05:29,05:29,Trough [02-01-125],12.24,11.02,11.54,11.54,11.44,-0.1
2310,Dosing Default,05:29,05:29,Trough [02-01-126],12.24,8.57,8.94,8.94,8.41,-0.53
2311,Dosing Default,05:30,05:30,Trough [02-01-127],10.2,9.18,9.38,9.38,9.16,-0.22
2312,Dosing Default,05:30,05:30,Trough [02-01-128],12.24,9.18,9.42,9.42,9.19,-0.23
2313,Dosing Default,05:31,05:31,Trough [02-01-129],12.24,11.63,11.8,11.8,10.9,-0.9
2314,Dosing Default,05:31,05:31,Trough [02-01-130],12.24,12.24,12.96,12.96,12.58,-0.38
2315,Dosing Default,05:31,05:32,Trough [02-01-131],12.24,7.34,7.66,7.66,7.36,-0.3
2316,Dosing Default,05:32,05:32,Trough [02-01-132],12.24,8.57,9.09,9.09,8.32,-0.77
2317,Dosing Default,05:32,05:33,Trough [02-01-133],12.24,11.63,11.97,11.97,11.86,-0.11
2318,Dosing Default,05:33,05:33,Trough [02-01-134],12.24,12.85,14.92,14.92,14.19,-0.73
2319,Dosing Default,05:34,05:35,Trough [02-01-135],12.24,8.57,7.72,7.72,7.53,-0.19
2320,Dosing Default,05:35,05:35,Trough [02-01-136],12.24,8.57,9.18,9.18,8.89,-0.29
2321,Dosing Default,05:35,05:35,Trough [02-01-137],12.24,9.79,9.98,9.98,9.84,-0.14
2322,Dosing Default,05:35,05:36,Trough [02-01-138],12.24,9.79,10.29,10.29,9.79,-0.5
2323,Dosing Default,05:36,05:36,Trough [02-01-139],12.24,10.4,10.86,10.86,10.67,-0.19
2324,Dosing Default,05:36,05:37,Trough [02-01-140],12.24,12.85,13.2,13.2,12.48,-0.72
2325,Dosing Default,05:37,05:37,Trough [02-01-141],12.24,11.02,11.87,11.87,11.17,-0.7
2326,Dosing Default,05:37,05:37,Trough [02-01-142],12.24,8.57,9.44,9.44,9.3,-0.14
2327,Dosing Default,05:38,05:38,Trough [02-01-143],12.24,9.79,9.9,9.9,9.02,-0.88
2328,Dosing Default,05:38,05:38,Trough [02-01-144],12.24,11.02,11.79,11.79,11.84,0.05
2329,Dosing Default,05:39,05:39,Trough [02-01-145],12.24,9.79,10.03,10.03,9.27,-0.76
2330,Dosing Default,05:39,05:39,Trough [02-01-146],12.24,8.57,8.98,8.98,8.62,-0.36
2331,Dosing Default,05:41,05:41,Trough [02-01-147],12.24,12.24,12.65,12.65,12.08,-0.57
2332,Dosing Default,05:41,05:41,Trough [02-01-148],12.24,12.85,13.6,13.6,13.07,-0.53
2333,Dosing Default,05:42,05:42,Trough [02-01-149],12.24,11.63,12.17,12.17,12.11,-0.06
2334,Dosing Default,05:42,05:42,Trough [02-01-150],12.24,9.18,9.08,9.08,8.65,-0.43
2335,43967                                                                                                                     Status           Finished,"","","","","","","","",""
2336,Recipe,"","","","","","","","",""
2337,Density Dry matter,"","","","","","","","",""
2338,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2339,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2340,Loading WeightBased,05:51,05:54,Strobunker 1,54.71,47.69,49.77,47.93,47.59,-0.34
2341,Mixing Continuous,05:52,05:54,"",0.0,0.0,0.0,0.0,0.0,0.0
2342,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2343,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2344,Loading WeightBased,05:55,05:56,Broksilo 4,553.21,482.2,503.24,484.61,485.84,1.23
2345,Mixing Continuous,05:55,05:56,"",0.0,0.0,0.0,0.0,0.0,0.0
2346,Mixing OnTime,05:56,06:00,"",0.0,0.0,0.0,0.0,0.0,0.0
2347,Dosing Default,06:05,06:05,Trough [02-01-151],12.24,9.18,9.74,9.74,9.65,-0.09
2348,Dosing Default,06:05,06:05,Trough [02-01-152],12.24,8.57,8.6,8.6,8.89,0.29
2349,Dosing Default,06:05,06:06,Trough [02-01-153],12.24,12.24,13.57,13.57,12.87,-0.7
2350,Dosing Default,06:06,06:06,Trough [02-01-154],10.2,10.2,10.39,10.39,9.92,-0.47
2351,Dosing Default,06:06,06:07,Trough [02-01-155],12.24,7.34,7.61,7.61,6.91,-0.7
2352,Dosing Default,06:07,06:07,Trough [02-01-156],12.24,7.34,8.38,8.38,8.72,0.34
2353,Dosing Default,06:07,06:07,Trough [02-01-157],12.24,9.79,11.97,11.97,11.44,-0.53
2354,Dosing Default,06:07,06:08,Trough [02-01-158],12.24,9.79,9.93,9.93,9.58,-0.35
2355,Dosing Default,06:09,06:10,Trough [02-01-159],12.24,11.02,11.56,11.56,10.6,-0.96
2356,Dosing Default,06:10,06:10,Trough [02-01-160],12.24,9.18,9.47,9.47,9.18,-0.29
2357,Dosing Default,07:02,07:03,Trough [02-01-161],12.24,9.79,9.65,9.65,9.59,-0.06
2358,Dosing Default,07:03,07:03,Trough [02-01-162],12.24,10.4,10.78,10.78,10.55,-0.23
2359,Dosing Default,07:03,07:04,Trough [02-01-163],12.24,12.85,12.92,12.92,12.67,-0.25
2360,Dosing Default,07:04,07:04,Trough [02-01-164],12.24,9.79,8.89,8.89,8.57,-0.32
2361,Dosing Default,07:04,07:04,Trough [02-01-165],12.24,12.85,14.19,14.19,13.77,-0.42
2362,Dosing Default,07:04,07:05,Trough [02-01-166],12.24,10.4,11.04,11.04,10.41,-0.63
2363,Dosing Default,07:05,07:05,Trough [02-01-167],12.24,10.4,11.0,11.0,10.31,-0.69
2364,Dosing Default,07:05,07:05,Trough [02-01-168],12.24,10.4,10.9,10.9,10.38,-0.52
2365,Dosing Default,07:06,07:06,Trough [02-01-169],12.24,11.02,11.1,11.1,10.24,-0.86
2366,Dosing Default,07:06,07:06,Trough [02-01-170],12.24,7.34,7.38,7.38,7.25,-0.13
2367,Dosing Default,07:08,07:08,Trough [02-01-171],10.2,8.67,8.44,8.44,8.05,-0.39
2368,Dosing Default,07:08,07:08,Trough [02-01-172],12.24,12.24,12.84,12.84,12.54,-0.3
2369,Dosing Default,07:09,07:09,Trough [02-01-173],12.24,12.85,18.73,18.73,18.88,0.15
2370,Dosing Default,07:09,07:09,Trough [02-01-174],12.24,9.79,9.94,9.94,9.99,0.05
2371,Dosing Default,07:09,07:10,Trough [02-01-175],12.24,9.79,9.68,9.68,9.56,-0.12
2372,Dosing Default,07:10,07:10,Trough [02-01-176],12.24,11.02,11.12,11.12,10.5,-0.62
2373,Dosing Default,07:10,07:10,Trough [02-01-177],12.24,11.02,11.77,11.77,10.53,-1.24
2374,Dosing Default,07:10,07:11,Trough [02-01-178],12.24,9.79,9.79,9.79,8.59,-1.2
2375,Dosing Default,07:11,07:11,Trough [02-01-179],12.24,11.63,12.0,12.0,11.32,-0.68
2376,Dosing Default,07:11,07:11,Trough [02-01-180],12.24,11.63,11.96,11.96,11.18,-0.78
2377,Dosing Default,07:12,07:12,Trough [02-01-181],12.24,8.57,8.82,8.82,8.34,-0.48
2378,Dosing Default,07:12,07:12,Trough [02-01-182],12.24,11.63,12.52,12.52,11.72,-0.8
2379,Dosing Default,07:14,07:14,Trough [02-01-183],12.24,9.79,10.09,10.09,9.74,-0.35
2380,Dosing Default,07:14,07:14,Trough [02-01-184],12.24,11.63,12.05,12.05,11.54,-0.51
2381,Dosing Default,07:15,07:15,Trough [02-01-185],12.24,11.63,11.66,11.66,11.32,-0.34
2382,Dosing Default,07:15,07:15,Trough [02-01-186],12.24,11.02,11.07,11.07,10.66,-0.41
2383,Dosing Default,07:15,07:16,Trough [02-01-187],12.24,12.85,13.06,13.06,12.86,-0.2
2384,Dosing Default,07:16,07:16,Trough [02-01-188],12.24,11.63,12.3,12.3,11.94,-0.36
2385,Dosing Default,07:16,07:16,Trough [02-01-189],12.24,13.46,13.98,13.98,13.15,-0.83
2386,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2387,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2388,Dosing Default,07:16,07:17,Trough [02-01-190],12.24,9.79,9.12,9.12,8.5,-0.62
2389,Dosing Default,07:17,07:17,Trough [02-01-191],12.24,11.02,11.96,11.96,11.35,-0.61
2390,Dosing Default,07:17,07:17,Trough [02-01-192],12.24,9.79,9.68,9.68,9.24,-0.44
2391,Dosing Default,07:18,07:18,Trough [02-01-193],12.24,9.79,10.69,10.69,10.9,0.21
2392,Dosing Default,07:18,07:18,Trough [02-01-194],12.24,10.4,10.2,10.2,9.38,-0.82
2393,Dosing Default,07:20,07:20,Trough [01-01-195],12.24,11.02,11.42,11.42,10.88,-0.54
2394,Dosing Default,07:20,07:20,Trough [01-01-196],12.24,10.4,10.47,10.47,9.84,-0.63
2395,Dosing Default,07:21,07:21,Trough [01-01-197],12.24,11.63,11.99,11.99,11.66,-0.33
2396,Dosing Default,07:21,07:21,Trough [01-01-198],12.24,10.4,10.79,10.79,10.4,-0.39
2397,Dosing Default,07:21,07:21,Trough [01-01-199],12.24,11.63,11.89,11.89,12.07,0.18
2398,Dosing Default,07:22,07:22,Trough [01-01-200],12.24,13.46,13.92,13.92,13.37,-0.55
2399,43968                                                                                                                     Status           Finished,"","","","","","","","",""
2400,Recipe,"","","","","","","","",""
2401,Density Dry matter,"","","","","","","","",""
2402,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2403,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2404,Loading WeightBased,07:30,07:32,Strobunker 1,58.75,47.86,49.76,47.75,47.89,0.14
2405,Mixing Continuous,07:31,07:32,"",0.0,0.0,0.0,0.0,0.0,0.0
2406,Loading WeightBased,07:33,07:35,Broksilo 4,594.05,483.87,503.09,482.8,482.23,-0.57
2407,Mixing Continuous,07:33,07:35,"",0.0,0.0,0.0,0.0,0.0,0.0
2408,Mixing OnTime,07:35,07:39,"",0.0,0.0,0.0,0.0,0.0,0.0
2409,Dosing Default,07:42,07:42,Trough [01-01-201],12.24,9.79,9.9,9.9,8.99,-0.91
2410,Dosing Default,07:42,07:43,Trough [01-01-202],12.24,9.18,10.06,10.06,9.59,-0.47
2411,Dosing Default,07:43,07:43,Trough [01-01-203],12.24,9.18,9.62,9.62,8.96,-0.66
2412,Dosing Default,07:43,07:44,Trough [01-01-204],12.24,11.02,11.5,11.5,10.45,-1.05
2413,Dosing Default,07:44,07:44,Trough [01-01-205],12.24,11.02,12.18,12.18,11.6,-0.58
2414,Dosing Default,07:44,07:45,Trough [01-01-206],12.24,9.18,9.72,9.72,9.34,-0.38
2415,Dosing Default,07:48,07:48,Trough [01-01-207],12.24,11.63,11.59,11.59,11.64,0.05
2416,Dosing Default,07:48,07:48,Trough [01-01-208],12.24,8.57,8.51,8.51,8.28,-0.23
2417,Dosing Default,07:48,07:49,Trough [01-01-209],10.2,8.67,9.05,9.05,8.02,-1.03
2418,Dosing Default,07:49,07:49,Trough [01-01-210],12.24,11.02,9.94,9.94,9.52,-0.42
2419,Dosing Default,07:49,07:49,Trough [01-01-211],12.24,9.79,10.25,10.25,9.92,-0.33
2420,Dosing Default,07:49,07:50,Trough [01-01-212],12.24,8.57,8.56,8.56,8.33,-0.23
2421,Dosing Default,07:50,07:50,Trough [01-01-213],12.24,11.63,10.89,10.89,10.72,-0.17
2422,Dosing Default,07:50,07:50,Trough [01-01-214],12.24,12.85,13.62,13.62,13.07,-0.55
2423,Dosing Default,07:51,07:51,Trough [01-01-215],12.24,12.24,13.39,13.39,12.14,-1.25
2424,Dosing Default,07:51,07:51,Trough [01-01-216],12.24,10.4,11.03,11.03,10.69,-0.34
2425,Dosing Default,07:51,07:52,Trough [01-01-217],12.24,7.96,7.81,7.81,7.4,-0.41
2426,Dosing Default,07:52,07:52,Trough [01-01-218],12.24,9.79,10.14,10.14,8.68,-1.46
2427,Dosing Default,07:54,07:54,Trough [01-01-219],12.24,8.57,9.02,9.02,9.46,0.44
2428,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2429,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2430,Dosing Default,07:54,07:54,Trough [01-01-220],12.24,6.73,6.94,6.94,6.6,-0.34
2431,Dosing Default,07:54,07:55,Trough [01-01-221],12.24,9.18,8.94,8.94,8.75,-0.19
2432,Dosing Default,07:55,07:55,Trough [01-01-222],12.24,10.4,10.74,10.74,10.59,-0.15
2433,Dosing Default,07:55,07:55,Trough [01-01-223],12.24,11.63,11.99,11.99,11.44,-0.55
2434,Dosing Default,07:55,07:56,Trough [01-01-224],12.24,11.02,11.1,11.1,11.59,0.49
2435,Dosing Default,07:56,07:56,Trough [01-01-225],12.24,8.57,9.49,9.49,9.05,-0.44
2436,Dosing Default,07:56,07:56,Trough [01-01-226],10.2,7.14,7.93,7.93,7.28,-0.65
2437,Dosing Default,07:57,07:57,Trough [01-01-227],12.24,7.34,7.84,7.84,7.4,-0.44
2438,Dosing Default,07:57,07:57,Trough [01-01-228],12.24,10.4,11.11,11.11,11.32,0.21
2439,Dosing Default,07:57,07:58,Trough [01-01-229],12.24,8.57,8.91,8.91,8.32,-0.59
2440,Dosing Default,07:58,07:58,Trough [01-01-230],12.24,8.57,8.89,8.89,8.21,-0.68
2441,Dosing Default,08:00,08:00,Trough [01-02-231],12.24,11.02,11.53,11.53,11.72,0.19
2442,Dosing Default,08:00,08:00,Trough [01-02-232],12.24,11.63,12.08,12.08,11.84,-0.24
2443,Dosing Default,08:00,08:01,Trough [01-02-233],12.24,8.57,8.88,8.88,11.13,2.25
2444,Dosing Default,08:01,08:01,Trough [01-02-234],12.24,9.18,9.55,9.55,9.01,-0.54
2445,Dosing Default,08:01,08:02,Trough [01-02-235],12.24,12.24,12.28,12.28,11.79,-0.49
2446,Dosing Default,08:02,08:02,Trough [01-02-236],12.24,11.02,11.26,11.26,10.84,-0.42
2447,Dosing Default,08:02,08:02,Trough [01-02-237],12.24,11.02,11.77,11.77,11.1,-0.67
2448,Dosing Default,08:02,08:03,Trough [01-02-238],12.24,10.4,10.52,10.52,9.79,-0.73
2449,Dosing Default,08:03,08:03,Trough [01-02-239],12.24,11.02,11.97,11.97,11.2,-0.77
2450,Dosing Default,08:03,08:03,Trough [01-02-240],12.24,11.63,11.72,11.72,12.24,0.52
2451,Dosing Default,08:04,08:04,Trough [01-02-241],10.2,7.65,8.54,8.54,8.06,-0.48
2452,Dosing Default,08:04,08:04,Trough [01-02-242],12.24,10.4,10.7,10.7,10.2,-0.5
2453,Dosing Default,08:06,08:06,Trough [01-02-243],12.24,7.34,7.3,7.3,7.13,-0.17
2454,Dosing Default,08:06,08:06,Trough [01-02-244],12.24,10.4,10.97,10.97,10.62,-0.35
2455,Dosing Default,08:07,08:07,Trough [01-02-245],12.24,9.79,9.74,9.74,9.6,-0.14
2456,Dosing Default,08:07,08:07,Trough [01-02-246],12.24,8.57,8.8,8.8,8.76,-0.04
2457,Dosing Default,08:08,08:08,Trough [01-02-247],12.24,11.02,11.5,11.5,11.24,-0.26
2458,Dosing Default,08:08,08:08,Trough [01-02-248],12.24,7.34,8.07,8.07,7.78,-0.29
2459,Dosing Default,08:08,08:09,Trough [01-02-249],10.2,10.71,11.14,11.14,11.2,0.06
2460,Dosing Default,08:09,08:09,Trough [01-02-250],12.24,9.79,10.29,10.29,9.34,-0.95
2461,Dosing Default,08:09,08:09,Trough [01-02-251],12.24,9.18,9.88,9.88,9.65,-0.23
2462,Dosing Default,08:09,08:10,Trough [01-02-252],12.24,12.24,12.91,12.91,12.34,-0.57
2463,Dosing Default,08:10,08:10,Trough [01-02-253],12.24,10.4,11.89,11.89,11.18,-0.71
2464,Dosing Default,08:10,08:10,Trough [01-02-254],12.24,8.57,8.89,8.89,8.04,-0.85
2465,43969                                                                                                                     Status           Finished,"","","","","","","","",""
2466,Recipe,"","","","","","","","",""
2467,Density Dry matter,"","","","","","","","",""
2468,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2469,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2470,Loading WeightBased,08:17,08:19,Strobunker 1,51.96,48.11,49.98,48.18,48.37,0.19
2471,Mixing Continuous,08:18,08:19,"",0.0,0.0,0.0,0.0,0.0,0.0
2472,Loading WeightBased,08:20,08:22,Broksilo 4,525.36,486.47,505.32,487.13,485.61,-1.52
2473,Mixing Continuous,08:20,08:22,"",0.0,0.0,0.0,0.0,0.0,0.0
2474,Mixing OnTime,08:22,08:26,"",0.0,0.0,0.0,0.0,0.0,0.0
2475,Dosing Default,08:26,08:26,Trough [01-02-255],12.24,8.57,8.79,8.79,8.53,-0.26
2476,Dosing Default,08:27,08:27,Trough [01-02-256],12.24,9.79,9.81,9.81,9.75,-0.06
2477,Dosing Default,08:27,08:27,Trough [01-02-257],12.24,9.79,9.98,9.98,9.76,-0.22
2478,Dosing Default,08:27,08:28,Trough [01-02-258],10.2,9.69,9.92,9.92,9.52,-0.4
2479,Dosing Default,08:28,08:28,Trough [01-02-259],12.24,11.02,11.32,11.32,11.18,-0.14
2480,Dosing Default,08:28,08:28,Trough [01-02-260],12.24,9.79,9.96,9.96,9.86,-0.1
2481,Dosing Default,08:28,08:29,Trough [01-02-261],12.24,13.46,14.0,14.0,13.72,-0.28
2482,Dosing Default,08:29,08:29,Trough [01-02-262],12.24,13.46,13.83,13.83,13.28,-0.55
2483,Dosing Default,08:29,08:30,Trough [01-02-263],12.24,12.24,12.69,12.69,12.02,-0.67
2484,Dosing Default,08:30,08:30,Trough [01-02-264],12.24,11.63,12.45,12.45,11.6,-0.85
2485,Dosing Default,08:30,08:31,Trough [01-02-265],10.2,7.65,8.16,8.16,7.25,-0.91
2486,Dosing Default,08:31,08:31,Trough [01-02-266],12.24,9.79,10.46,10.46,9.96,-0.5
2487,Dosing Default,08:33,08:33,Trough [01-02-267],12.24,12.85,12.58,12.58,12.37,-0.21
2488,Dosing Default,08:33,08:33,Trough [01-02-268],12.24,11.02,11.44,11.44,9.91,-1.53
2489,Dosing Default,08:34,08:34,Trough [01-02-269],12.24,8.57,8.84,8.84,8.69,-0.15
2490,Dosing Default,08:34,08:34,Trough [01-02-270],12.24,11.63,12.44,12.44,12.02,-0.42
2491,Dosing Default,08:35,08:35,Trough [01-02-271],12.24,12.24,12.34,12.34,12.07,-0.27
2492,Dosing Default,08:35,08:35,Trough [01-02-272],12.24,12.24,12.21,12.21,11.24,-0.97
2493,Dosing Default,08:35,08:35,Trough [01-02-273],12.24,11.63,12.16,12.16,12.46,0.3
2494,Dosing Default,08:35,08:36,Trough [01-02-274],12.24,12.24,12.94,12.94,12.38,-0.56
2495,Dosing Default,08:36,08:36,Trough [01-02-275],12.24,10.4,10.74,10.74,9.97,-0.77
2496,Dosing Default,08:36,08:36,Trough [01-02-276],12.24,12.24,12.51,12.51,11.78,-0.73
2497,Dosing Default,08:37,08:37,Trough [01-02-277],12.24,9.79,10.85,10.85,10.21,-0.64
2498,Dosing Default,08:37,08:37,Trough [01-02-278],12.24,11.02,11.24,11.24,10.04,-1.2
2499,Dosing Default,08:39,08:39,Trough [01-02-279],12.24,11.02,12.48,12.48,12.29,-0.19
2500,Dosing Default,08:39,08:39,Trough [01-02-280],12.24,13.46,13.8,13.8,14.22,0.42
2501,Dosing Default,08:40,08:40,Trough [01-02-281],10.2,11.73,12.05,12.05,11.7,-0.35
2502,Dosing Default,08:40,08:40,Trough [01-02-282],12.24,11.02,11.08,11.08,10.75,-0.33
2503,Dosing Default,08:40,08:41,Trough [01-02-283],12.24,12.24,12.88,12.88,12.54,-0.34
2504,Dosing Default,08:41,08:41,Trough [01-02-284],12.24,13.46,13.53,13.53,13.23,-0.3
2505,Dosing Default,08:41,08:41,Trough [01-02-285],12.24,10.4,11.8,11.8,11.21,-0.59
2506,Dosing Default,08:41,08:42,Trough [01-02-286],10.2,11.73,12.81,12.81,12.19,-0.62
2507,Dosing Default,08:42,08:42,Trough [01-02-287],12.24,9.18,9.05,9.05,8.01,-1.04
2508,Dosing Default,08:42,08:42,Trough [01-02-288],12.24,11.02,11.59,11.59,10.33,-1.26
2509,Dosing Default,08:43,08:43,Trough [01-02-289],12.24,12.85,13.65,13.65,13.32,-0.33
2510,Dosing Default,08:43,08:43,Trough [01-02-290],12.24,8.57,8.53,8.53,8.1,-0.43
2511,Dosing Default,08:45,08:45,Trough [01-02-291],12.24,11.63,12.33,12.33,12.04,-0.29
2512,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2513,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2514,Dosing Default,08:45,08:45,Trough [01-02-292],12.24,10.4,10.72,10.72,10.3,-0.42
2515,Dosing Default,08:46,08:46,Trough [01-02-293],12.24,10.4,10.5,10.5,10.57,0.07
2516,Dosing Default,08:46,08:46,Trough [01-02-294],12.24,11.63,12.04,12.04,12.22,0.18
2517,Dosing Default,08:47,08:47,Trough [01-02-295],12.24,11.63,11.71,11.71,11.31,-0.4
2518,Dosing Default,08:47,08:47,Trough [01-02-296],12.24,12.85,13.94,13.94,13.58,-0.36
2519,Dosing Default,08:47,08:48,Trough [01-02-297],12.24,8.57,8.78,8.78,8.56,-0.22
2520,Dosing Default,08:48,08:48,Trough [01-02-298],12.24,11.02,11.6,11.6,11.0,-0.6
2521,Dosing Default,08:48,08:48,Trough [01-02-299],12.24,7.34,7.47,7.47,7.14,-0.33
2522,Dosing Default,08:48,08:49,Trough [01-02-300],12.24,14.69,15.5,15.5,14.46,-1.04
2523,Dosing Default,08:49,08:49,Trough [01-02-301],10.2,12.75,13.13,13.13,13.02,-0.11
2524,Dosing Default,08:49,08:50,Trough [01-02-302],12.24,12.24,12.69,12.69,12.12,-0.57
2525,43970                                                                                                                     Status           Finished,"","","","","","","","",""
2526,Recipe,"","","","","","","","",""
2527,Density Dry matter,"","","","","","","","",""
2528,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
2529,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
2530,Loading WeightBased,08:55,08:57,Strobunker 1,53.98,42.14,44.03,42.16,42.48,0.32
2531,Mixing Continuous,08:55,08:57,"",0.0,0.0,0.0,0.0,0.0,0.0
2532,Loading WeightBased,08:58,08:59,Broksilo 4,545.78,426.14,445.2,426.28,426.56,0.28
2533,Mixing Continuous,08:58,08:59,"",0.0,0.0,0.0,0.0,0.0,0.0
2534,Mixing OnTime,08:59,09:03,"",0.0,0.0,0.0,0.0,0.0,0.0
2535,Dosing Default,09:05,09:06,Trough [03-01-001],4.08,1.84,1.47,1.47,1.65,0.18
2536,Dosing Default,09:06,09:06,Trough [03-01-002],12.24,8.57,8.73,8.73,8.58,-0.15
2537,Dosing Default,09:06,09:06,Trough [03-01-003],12.24,7.34,7.49,7.49,7.31,-0.18
2538,Dosing Default,09:07,09:07,Trough [03-01-004],12.24,4.9,5.75,5.75,5.77,0.02
