_id,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
1248,Dosing Default,18:53,18:53,Trough [03-08-096],11.4,11.4,12.13,12.13,11.67,-0.46
1249,Dosing Default,18:53,18:53,Trough [03-08-097],11.4,6.84,5.97,5.97,5.87,-0.1
1250,44317                                                                                                                     Status           Finished,"","","","","","","","",""
1251,Recipe,"","","","","","","","",""
1252,Density Dry matter,"","","","","","","","",""
1253,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
1254,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
1255,Loading WeightBased,18:59,19:01,Strobunker 1,53.18,44.02,46.08,44.74,44.72,-0.02
1256,Mixing Continuous,18:59,19:01,"",0.0,0.0,0.0,0.0,0.0,0.0
1257,Loading WeightBased,19:01,19:03,Broksilo 3,537.72,445.04,465.89,452.42,451.64,-0.78
1258,Mixing Continuous,19:01,19:03,"",0.0,0.0,0.0,0.0,0.0,0.0
1259,Mixing OnTime,19:03,19:07,"",0.0,0.0,0.0,0.0,0.0,0.0
1260,Dosing Default,19:12,19:13,Trough [02-09-099],11.4,7.98,8.11,8.11,7.82,-0.29
1261,Dosing Default,19:13,19:13,Trough [02-09-100],11.4,9.12,8.88,8.88,8.49,-0.39
1262,Dosing Default,19:13,19:13,Trough [02-09-101],11.4,9.12,9.23,9.23,9.29,0.06
1263,Dosing Default,19:13,19:14,Trough [02-09-102],11.4,10.83,11.18,11.18,11.02,-0.16
1264,Dosing Default,19:14,19:14,Trough [02-09-103],11.4,9.12,9.27,9.27,8.82,-0.45
1265,Dosing Default,19:14,19:14,Trough [02-09-104],11.4,9.12,8.99,8.99,9.03,0.04
1266,Dosing Default,19:15,19:15,Trough [02-09-105],11.4,10.26,11.35,11.35,10.88,-0.47
1267,Dosing Default,19:15,19:15,Trough [02-09-106],11.4,10.83,11.22,11.22,10.14,-1.08
1268,Dosing Default,19:16,19:16,Trough [02-09-107],11.4,7.98,8.09,8.09,8.19,0.1
1269,Dosing Default,19:16,19:16,Trough [02-09-108],11.4,6.27,6.4,6.4,5.58,-0.82
1270,Dosing Default,19:17,19:17,Trough [02-09-109],11.4,8.55,9.36,9.36,8.74,-0.62
1271,Dosing Default,19:17,19:17,Trough [02-09-110],11.4,8.55,9.0,9.0,8.44,-0.56
1272,Dosing Default,19:19,19:19,Trough [02-01-111],11.4,9.12,9.65,9.65,9.4,-0.25
1273,Dosing Default,19:19,19:20,Trough [02-01-112],11.4,9.12,9.31,9.31,9.12,-0.19
1274,Dosing Default,19:20,19:20,Trough [02-01-113],11.4,9.69,10.06,10.06,9.44,-0.62
1275,Dosing Default,19:20,19:20,Trough [02-01-114],11.4,9.12,8.68,8.68,8.28,-0.4
1276,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
1277,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
1278,Dosing Default,19:21,19:21,Trough [02-01-115],11.4,10.83,11.18,11.18,10.79,-0.39
1279,Dosing Default,19:21,19:21,Trough [02-01-116],11.4,10.26,10.63,10.63,10.62,-0.01
1280,Dosing Default,19:21,19:22,Trough [02-01-117],11.4,10.26,11.06,11.06,10.13,-0.93
1281,Dosing Default,19:22,19:22,Trough [02-01-118],11.4,10.26,10.55,10.55,10.3,-0.25
1282,Dosing Default,19:22,19:22,Trough [02-01-119],11.4,9.12,9.46,9.46,8.75,-0.71
1283,Dosing Default,19:22,19:23,Trough [02-01-120],11.4,10.26,10.09,10.09,9.45,-0.64
1284,Dosing Default,19:23,19:23,Trough [02-01-121],11.4,11.4,13.4,13.4,13.14,-0.26
1285,Dosing Default,19:23,19:23,Trough [02-01-122],11.4,7.98,8.43,8.43,7.97,-0.46
1286,Dosing Default,19:25,19:26,Trough [02-01-123],11.4,8.55,9.24,9.24,8.94,-0.3
1287,Dosing Default,19:26,19:26,Trough [02-01-124],11.4,6.84,6.98,6.98,6.77,-0.21
1288,Dosing Default,19:26,19:26,Trough [02-01-125],11.4,10.26,10.76,10.76,10.11,-0.65
1289,Dosing Default,19:26,19:27,Trough [02-01-126],11.4,7.98,8.25,8.25,7.93,-0.32
1290,Dosing Default,19:27,19:27,Trough [02-01-127],9.5,8.55,8.86,8.86,8.38,-0.48
1291,Dosing Default,19:27,19:27,Trough [02-01-128],11.4,10.26,10.79,10.79,10.46,-0.33
1292,Dosing Default,19:28,19:28,Trough [02-01-129],11.4,9.69,10.06,10.06,8.89,-1.17
1293,Dosing Default,19:28,19:28,Trough [02-01-130],11.4,11.97,12.84,12.84,12.1,-0.74
1294,Dosing Default,19:28,19:29,Trough [02-01-131],11.4,7.41,7.7,7.7,4.94,-2.76
1295,Dosing Default,19:29,19:29,Trough [02-01-132],11.4,8.55,9.23,9.23,8.96,-0.27
1296,Dosing Default,19:29,19:29,Trough [02-01-133],11.4,11.4,11.87,11.87,11.91,0.04
1297,Dosing Default,19:29,19:30,Trough [02-01-134],11.4,11.4,11.8,11.8,11.08,-0.72
1298,Dosing Default,19:31,19:32,Trough [02-01-135],11.4,7.98,8.04,8.04,7.66,-0.38
1299,Dosing Default,19:32,19:32,Trough [02-01-136],11.4,7.98,8.46,8.46,8.04,-0.42
1300,Dosing Default,19:32,19:32,Trough [02-01-137],11.4,9.69,10.29,10.29,9.84,-0.45
1301,Dosing Default,19:32,19:33,Trough [02-01-138],11.4,9.12,9.87,9.87,9.72,-0.15
1302,Dosing Default,19:33,19:33,Trough [02-01-139],11.4,10.26,10.59,10.59,10.02,-0.57
1303,Dosing Default,19:33,19:34,Trough [02-01-140],11.4,10.83,11.42,11.42,11.46,0.04
1304,Dosing Default,19:34,19:34,Trough [02-01-141],11.4,10.26,11.38,11.38,11.09,-0.29
1305,Dosing Default,19:34,19:34,Trough [02-01-142],11.4,8.55,9.04,9.04,8.74,-0.3
1306,Dosing Default,19:35,19:35,Trough [02-01-143],11.4,7.98,9.01,9.01,8.2,-0.81
1307,Dosing Default,19:35,19:35,Trough [02-01-144],11.4,10.26,10.41,10.41,10.79,0.38
1308,Dosing Default,19:35,19:36,Trough [02-01-145],11.4,9.12,10.43,10.43,10.13,-0.3
1309,Dosing Default,19:36,19:36,Trough [02-01-146],11.4,8.55,8.69,8.69,8.64,-0.05
1310,Dosing Default,19:38,19:38,Trough [02-01-147],11.4,10.26,11.0,11.0,10.75,-0.25
1311,Dosing Default,19:38,19:38,Trough [02-01-148],11.4,10.26,10.88,10.88,10.81,-0.07
1312,Dosing Default,19:39,19:39,Trough [02-01-149],11.4,11.4,11.45,11.45,11.07,-0.38
1313,Dosing Default,19:39,19:39,Trough [02-01-150],11.4,8.55,9.05,9.05,9.05,0.0
1314,44318                                                                                                                     Status           Finished,"","","","","","","","",""
1315,Recipe,"","","","","","","","",""
1316,Density Dry matter,"","","","","","","","",""
1317,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
1318,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
1319,Loading WeightBased,19:49,19:51,Strobunker 1,50.62,43.85,45.98,44.08,43.98,-0.1
1320,Mixing Continuous,19:50,19:51,"",0.0,0.0,0.0,0.0,0.0,0.0
1321,Loading WeightBased,19:52,19:54,Broksilo 3,511.78,443.4,464.9,445.65,445.36,-0.29
1322,Mixing Continuous,19:52,19:54,"",0.0,0.0,0.0,0.0,0.0,0.0
1323,Mixing OnTime,19:54,19:58,"",0.0,0.0,0.0,0.0,0.0,0.0
1324,Dosing Default,20:02,20:03,Trough [02-01-151],11.4,7.98,8.3,8.3,7.68,-0.62
1325,Dosing Default,20:03,20:03,Trough [02-01-152],11.4,9.12,9.61,9.61,9.86,0.25
1326,Dosing Default,20:03,20:03,Trough [02-01-153],11.4,10.83,11.35,11.35,10.36,-0.99
1327,Dosing Default,20:03,20:03,Trough [02-01-154],9.5,10.45,10.7,10.7,10.33,-0.37
1328,Dosing Default,20:04,20:04,Trough [02-01-155],11.4,6.84,7.67,7.67,7.3,-0.37
1329,Dosing Default,20:04,20:04,Trough [02-01-156],11.4,7.98,7.94,7.94,7.85,-0.09
1330,Dosing Default,20:04,20:05,Trough [02-01-157],11.4,9.69,10.17,10.17,9.5,-0.67
1331,Dosing Default,20:05,20:05,Trough [02-01-158],9.5,7.6,8.09,8.09,7.59,-0.5
1332,Dosing Default,20:07,20:07,Trough [02-01-159],9.5,8.55,8.84,8.84,9.11,0.27
1333,Dosing Default,20:07,20:07,Trough [02-01-160],11.4,8.55,8.42,8.42,8.12,-0.3
1334,Dosing Default,20:07,20:08,Trough [02-01-161],11.4,9.69,10.1,10.1,9.95,-0.15
1335,Dosing Default,20:08,20:08,Trough [02-01-162],11.4,9.69,10.13,10.13,9.69,-0.44
1336,Dosing Default,20:08,20:08,Trough [02-01-163],11.4,11.97,11.77,11.77,11.12,-0.65
1337,Dosing Default,20:08,20:09,Trough [02-01-164],11.4,9.12,8.84,8.84,8.5,-0.34
1338,Dosing Default,20:09,20:09,Trough [02-01-165],11.4,11.97,12.57,12.57,12.22,-0.35
1339,Dosing Default,20:09,20:09,Trough [02-01-166],11.4,10.26,11.08,11.08,11.16,0.08
1340,Dosing Default,20:10,20:10,Trough [02-01-167],11.4,9.12,9.67,9.67,8.64,-1.03
1341,Dosing Default,20:10,20:10,Trough [02-01-168],11.4,10.26,11.1,11.1,10.1,-1.0
1342,Dosing Default,20:10,20:11,Trough [02-01-169],11.4,10.26,11.01,11.01,10.19,-0.82
1343,Dosing Default,20:11,20:11,Trough [02-01-170],11.4,7.41,8.32,8.32,8.45,0.13
1344,Dosing Default,20:13,20:13,Trough [02-01-171],9.5,8.07,7.82,7.82,7.94,0.12
1345,Dosing Default,20:13,20:13,Trough [02-01-172],11.4,11.4,12.09,12.09,11.6,-0.49
1346,Dosing Default,20:14,20:14,Trough [02-01-173],11.4,10.26,10.77,10.77,9.9,-0.87
1347,Dosing Default,20:14,20:14,Trough [02-01-174],11.4,8.55,9.03,9.03,8.88,-0.15
1348,Dosing Default,20:15,20:15,Trough [02-01-175],11.4,9.12,9.5,9.5,9.73,0.23
1349,Dosing Default,20:15,20:15,Trough [02-01-176],11.4,9.12,9.4,9.4,9.25,-0.15
1350,Dosing Default,20:15,20:16,Trough [02-01-177],11.4,10.83,10.91,10.91,9.82,-1.09
1351,Dosing Default,20:16,20:16,Trough [02-01-178],11.4,9.69,10.45,10.45,10.03,-0.42
1352,Dosing Default,20:16,20:16,Trough [02-01-179],11.4,10.26,10.96,10.96,10.82,-0.14
1353,Dosing Default,20:16,20:17,Trough [02-01-180],11.4,11.4,11.82,11.82,11.39,-0.43
1354,Dosing Default,20:17,20:17,Trough [02-01-181],11.4,8.55,9.01,9.01,7.94,-1.07
1355,Dosing Default,20:17,20:17,Trough [02-01-182],11.4,9.12,9.66,9.66,9.42,-0.24
1356,Dosing Default,20:19,20:20,Trough [02-01-183],11.4,9.12,9.86,9.86,9.35,-0.51
1357,Dosing Default,20:20,20:20,Trough [02-01-184],11.4,9.12,9.66,9.66,9.69,0.03
1358,Dosing Default,20:20,20:20,Trough [02-01-185],11.4,9.69,10.41,10.41,10.32,-0.09
1359,Dosing Default,20:20,20:21,Trough [02-01-186],11.4,10.26,10.82,10.82,10.6,-0.22
1360,Dosing Default,20:21,20:21,Trough [02-01-187],11.4,11.4,11.73,11.73,11.49,-0.24
1361,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
1362,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
1363,Dosing Default,20:21,20:21,Trough [02-01-188],11.4,10.26,10.75,10.75,10.46,-0.29
1364,Dosing Default,20:22,20:22,Trough [02-01-189],11.4,12.54,13.44,13.44,14.48,1.04
1365,Dosing Default,20:22,20:22,Trough [02-01-190],11.4,9.12,9.55,9.55,8.48,-1.07
1366,Dosing Default,20:23,20:23,Trough [02-01-191],11.4,10.26,11.28,11.28,12.96,1.68
1367,Dosing Default,20:23,20:23,Trough [02-01-192],11.4,8.55,8.36,8.36,7.97,-0.39
1368,Dosing Default,20:23,20:24,Trough [02-01-193],11.4,9.12,10.5,10.5,10.08,-0.42
1369,Dosing Default,20:24,20:24,Trough [02-01-194],11.4,9.69,10.57,10.57,10.31,-0.26
1370,Dosing Default,20:26,20:26,Trough [01-01-195],11.4,10.26,10.48,10.48,10.12,-0.36
1371,Dosing Default,20:26,20:26,Trough [01-01-196],11.4,9.12,9.68,9.68,9.62,-0.06
1372,Dosing Default,20:27,20:27,Trough [01-01-197],11.4,10.83,11.19,11.19,10.9,-0.29
1373,Dosing Default,20:27,20:27,Trough [01-01-198],11.4,10.26,10.81,10.81,10.74,-0.07
1374,Dosing Default,20:27,20:28,Trough [01-01-199],11.4,11.4,11.8,11.8,11.66,-0.14
1375,Dosing Default,20:28,20:28,Trough [01-01-200],11.4,12.54,12.92,12.92,12.27,-0.65
1376,44319                                                                                                                     Status           Finished,"","","","","","","","",""
1377,Recipe,"","","","","","","","",""
1378,Density Dry matter,"","","","","","","","",""
1379,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
1380,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
1381,Loading WeightBased,20:37,20:39,Strobunker 1,54.89,44.77,46.7,45.38,45.51,0.13
1382,Mixing Continuous,20:37,20:39,"",0.0,0.0,0.0,0.0,0.0,0.0
1383,Loading WeightBased,20:40,20:41,Broksilo 3,555.01,452.65,472.16,458.82,458.2,-0.62
1384,Mixing Continuous,20:40,20:41,"",0.0,0.0,0.0,0.0,0.0,0.0
1385,Mixing OnTime,20:41,20:45,"",0.0,0.0,0.0,0.0,0.0,0.0
1386,Dosing Default,20:49,20:49,Trough [01-01-201],11.4,8.55,9.1,9.1,9.12,0.02
1387,Dosing Default,20:49,20:49,Trough [01-01-202],9.5,8.07,7.96,7.96,7.68,-0.28
1388,Dosing Default,20:49,20:50,Trough [01-01-203],11.4,6.84,6.84,6.84,6.99,0.15
1389,Dosing Default,20:50,20:50,Trough [01-01-204],11.4,10.26,10.74,10.74,9.78,-0.96
1390,Dosing Default,20:50,20:50,Trough [01-01-205],11.4,10.26,10.9,10.9,10.76,-0.14
1391,Dosing Default,20:51,20:51,Trough [01-01-206],11.4,7.98,7.91,7.91,7.54,-0.37
1392,Dosing Default,20:53,20:53,Trough [01-01-207],11.4,11.4,11.51,11.51,10.69,-0.82
1393,Dosing Default,20:53,20:53,Trough [01-01-208],11.4,7.98,8.3,8.3,8.91,0.61
1394,Dosing Default,20:53,20:54,Trough [01-01-209],9.5,7.6,6.93,6.93,6.83,-0.1
1395,Dosing Default,20:54,20:54,Trough [01-01-210],11.4,10.83,10.98,10.98,10.47,-0.51
1396,Dosing Default,20:54,20:54,Trough [01-01-211],11.4,9.12,8.8,8.8,8.78,-0.02
1397,Dosing Default,20:54,20:55,Trough [01-01-212],11.4,7.98,8.09,8.09,7.87,-0.22
1398,Dosing Default,20:55,20:55,Trough [01-01-213],11.4,10.26,10.94,10.94,9.82,-1.12
1399,Dosing Default,20:55,20:55,Trough [01-01-214],11.4,10.83,11.45,11.45,10.95,-0.5
1400,Dosing Default,20:56,20:56,Trough [01-01-215],9.5,7.12,7.8,7.8,7.32,-0.48
1401,Dosing Default,20:56,20:56,Trough [01-01-216],11.4,9.69,10.61,10.61,9.71,-0.9
1402,Dosing Default,20:56,20:57,Trough [01-01-217],11.4,7.98,8.02,8.02,8.04,0.02
1403,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
1404,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
1405,Dosing Default,20:57,20:57,Trough [01-01-218],11.4,9.12,10.06,10.06,8.82,-1.24
1406,Dosing Default,20:59,20:59,Trough [01-01-219],11.4,8.55,8.13,8.13,8.24,0.11
1407,Dosing Default,20:59,20:59,Trough [01-01-220],11.4,6.27,6.54,6.54,6.53,-0.01
1408,Dosing Default,21:00,21:00,Trough [01-01-221],11.4,8.55,9.04,9.04,8.6,-0.44
1409,Dosing Default,21:00,21:00,Trough [01-01-222],11.4,9.69,10.36,10.36,10.17,-0.19
1410,Dosing Default,21:00,21:01,Trough [01-01-223],11.4,10.83,11.13,11.13,10.38,-0.75
1411,Dosing Default,21:01,21:01,Trough [01-01-224],11.4,10.83,11.33,11.33,11.0,-0.33
1412,Dosing Default,21:01,21:01,Trough [01-01-225],11.4,7.98,7.97,7.97,7.51,-0.46
1413,Dosing Default,21:01,21:02,Trough [01-01-226],9.5,6.65,6.9,6.9,6.94,0.04
1414,Dosing Default,21:02,21:02,Trough [01-01-227],11.4,7.41,8.49,8.49,7.57,-0.92
1415,Dosing Default,21:02,21:02,Trough [01-01-228],11.4,9.69,10.02,10.02,9.27,-0.75
1416,Dosing Default,21:03,21:03,Trough [01-01-229],11.4,8.55,8.79,8.79,9.01,0.22
1417,Dosing Default,21:03,21:03,Trough [01-01-230],11.4,7.98,7.88,7.88,7.54,-0.34
1418,Dosing Default,21:05,21:05,Trough [01-02-231],11.4,10.83,12.03,12.03,11.68,-0.35
1419,Dosing Default,21:05,21:06,Trough [01-02-232],11.4,10.83,11.51,11.51,10.83,-0.68
1420,Dosing Default,21:06,21:06,Trough [01-02-233],11.4,8.55,9.19,9.19,8.54,-0.65
1421,Dosing Default,21:06,21:06,Trough [01-02-234],11.4,9.12,9.41,9.41,9.09,-0.32
1422,Dosing Default,21:07,21:07,Trough [01-02-235],11.4,11.4,11.83,11.83,11.39,-0.44
1423,Dosing Default,21:07,21:07,Trough [01-02-236],11.4,10.26,10.87,10.87,10.36,-0.51
1424,Dosing Default,21:07,21:08,Trough [01-02-237],11.4,11.4,11.97,11.97,11.38,-0.59
1425,Dosing Default,21:08,21:08,Trough [01-02-238],9.5,8.07,8.63,8.63,8.66,0.03
1426,Dosing Default,21:08,21:09,Trough [01-02-239],9.5,8.55,9.74,9.74,8.88,-0.86
1427,Dosing Default,21:09,21:09,Trough [01-02-240],11.4,11.4,11.75,11.75,11.79,0.04
1428,Dosing Default,21:09,21:09,Trough [01-02-241],9.5,7.6,8.23,8.23,7.09,-1.14
1429,Dosing Default,21:09,21:10,Trough [01-02-242],11.4,9.69,9.99,9.99,9.25,-0.74
1430,Dosing Default,21:12,21:12,Trough [01-02-243],11.4,7.41,7.81,7.81,7.53,-0.28
1431,Dosing Default,21:12,21:12,Trough [01-02-244],11.4,9.69,10.24,10.24,9.77,-0.47
1432,Dosing Default,21:12,21:13,Trough [01-02-245],9.5,8.55,8.87,8.87,8.81,-0.06
1433,Dosing Default,21:13,21:13,Trough [01-02-246],11.4,7.98,8.34,8.34,7.77,-0.57
1434,Dosing Default,21:13,21:14,Trough [01-02-247],11.4,10.26,10.58,10.58,9.69,-0.89
1435,Dosing Default,21:14,21:14,Trough [01-02-248],11.4,7.98,8.46,8.46,8.21,-0.25
1436,Dosing Default,21:14,21:14,Trough [01-02-249],9.5,9.98,10.56,10.56,9.79,-0.77
1437,Dosing Default,21:14,21:15,Trough [01-02-250],11.4,9.69,10.52,10.52,9.76,-0.76
1438,Dosing Default,21:15,21:15,Trough [01-02-251],11.4,7.98,8.06,8.06,7.96,-0.1
1439,Dosing Default,21:15,21:15,Trough [01-02-252],11.4,10.26,10.72,10.72,9.19,-1.53
1440,Dosing Default,21:16,21:16,Trough [01-02-253],11.4,9.12,9.42,9.42,9.18,-0.24
1441,Dosing Default,21:16,21:16,Trough [01-02-254],11.4,8.55,8.84,8.84,7.98,-0.86
1442,Dosing Default,21:18,21:18,Trough [01-02-255],11.4,7.41,7.74,7.74,6.8,-0.94
1443,44320                                                                                                                     Status           Finished,"","","","","","","","",""
1444,Recipe,"","","","","","","","",""
1445,Density Dry matter,"","","","","","","","",""
1446,End                18-01-2020 21:58,"","","","","","","","",""
1447,Command                   Start      End        Location                              Recipe,"","","","","","","","",""
1448,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
1449,Loading WeightBased,21:26,21:28,Strobunker 1,47.37,44.07,46.19,43.96,44.05,0.09
1450,Mixing Continuous,21:26,21:28,"",0.0,0.0,0.0,0.0,0.0,0.0
1451,Loading WeightBased,21:29,21:30,Broksilo 3,478.93,445.56,467.04,444.44,444.84,0.4
1452,Mixing Continuous,21:29,21:30,"",0.0,0.0,0.0,0.0,0.0,0.0
1453,Mixing OnTime,21:30,21:34,"",0.0,0.0,0.0,0.0,0.0,0.0
1454,Dosing Default,21:35,21:35,Trough [01-02-256],11.4,9.69,10.17,10.17,10.19,0.02
1455,Dosing Default,21:35,21:36,Trough [01-02-257],11.4,9.69,9.08,9.08,8.52,-0.56
1456,Dosing Default,21:36,21:36,Trough [01-02-258],9.5,9.02,9.03,9.03,8.86,-0.17
1457,Dosing Default,21:36,21:36,Trough [01-02-259],11.4,9.69,9.85,9.85,9.97,0.12
1458,Dosing Default,21:36,21:37,Trough [01-02-260],11.4,9.69,10.2,10.2,9.59,-0.61
1459,Dosing Default,21:37,21:37,Trough [01-02-261],11.4,12.54,13.4,13.4,13.6,0.2
1460,Dosing Default,21:37,21:38,Trough [01-02-262],11.4,11.97,12.71,12.71,12.18,-0.53
1461,Dosing Default,21:38,21:38,Trough [01-02-263],11.4,11.4,12.02,12.02,9.39,-2.63
1462,Dosing Default,21:38,21:39,Trough [01-02-264],11.4,10.83,11.52,11.52,10.12,-1.4
1463,Dosing Default,21:39,21:39,Trough [01-02-265],9.5,7.6,8.49,8.49,8.2,-0.29
1464,Dosing Default,21:39,21:39,Trough [01-02-266],11.4,9.69,10.53,10.53,9.7,-0.83
1465,Dosing Default,21:41,21:41,Trough [01-02-267],11.4,11.4,11.6,11.6,11.5,-0.1
1466,Dosing Default,21:42,21:42,Trough [01-02-268],11.4,9.12,9.42,9.42,9.16,-0.26
1467,Dosing Default,21:42,21:42,Trough [01-02-269],11.4,7.98,8.57,8.57,8.39,-0.18
1468,Dosing Default,21:42,21:43,Trough [01-02-270],11.4,10.83,12.32,12.32,10.94,-1.38
1469,Dosing Default,21:43,21:43,Trough [01-02-271],11.4,11.4,10.29,10.29,10.72,0.43
1470,Dosing Default,21:43,21:43,Trough [01-02-272],11.4,11.4,12.05,12.05,11.92,-0.13
1471,Dosing Default,21:44,21:44,Trough [01-02-273],11.4,11.4,11.53,11.53,11.27,-0.26
1472,Dosing Default,21:44,21:44,Trough [01-02-274],11.4,11.4,11.78,11.78,11.49,-0.29
1473,Dosing Default,21:44,21:45,Trough [01-02-275],11.4,10.26,11.4,11.4,10.78,-0.62
1474,Dosing Default,21:45,21:45,Trough [01-02-276],11.4,11.4,12.01,12.01,11.75,-0.26
1475,Dosing Default,21:45,21:46,Trough [01-02-277],11.4,9.12,9.84,9.84,9.52,-0.32
1476,Dosing Default,21:46,21:46,Trough [01-02-278],11.4,10.83,11.69,11.69,11.12,-0.57
1477,Dosing Default,21:48,21:48,Trough [01-02-279],11.4,10.26,10.11,10.11,9.56,-0.55
1478,Dosing Default,21:48,21:48,Trough [01-02-280],11.4,12.54,13.31,13.31,12.82,-0.49
1479,Dosing Default,21:48,21:49,Trough [01-02-281],9.5,10.92,11.45,11.45,11.26,-0.19
1480,Dosing Default,21:49,21:49,Trough [01-02-282],11.4,10.26,10.74,10.74,10.45,-0.29
1481,Dosing Default,21:49,21:50,Trough [01-02-283],11.4,11.97,12.22,12.22,11.74,-0.48
1482,Dosing Default,21:50,21:50,Trough [01-02-284],11.4,10.26,10.82,10.82,10.16,-0.66
1483,Dosing Default,21:50,21:50,Trough [01-02-285],11.4,10.26,11.27,11.27,10.3,-0.97
1484,Dosing Default,21:50,21:50,Trough [01-02-286],9.5,10.92,11.4,11.4,10.46,-0.94
1485,Dosing Default,21:51,21:51,Trough [01-02-287],11.4,9.12,9.97,9.97,9.84,-0.13
1486,Dosing Default,21:51,21:51,Trough [01-02-288],11.4,10.83,11.24,11.24,10.41,-0.83
1487,Dosing Default,21:52,21:52,Trough [01-02-289],11.4,11.97,12.87,12.87,12.38,-0.49
1488,Dosing Default,21:52,21:52,Trough [01-02-290],11.4,7.98,9.03,9.03,7.79,-1.24
1489,Dosing Default,21:54,21:54,Trough [01-02-291],11.4,10.83,11.0,11.0,10.22,-0.78
1490,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
1491,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
1492,Dosing Default,21:54,21:54,Trough [01-02-292],11.4,9.69,10.22,10.22,9.66,-0.56
1493,Dosing Default,21:55,21:55,Trough [01-02-293],11.4,9.69,9.83,9.83,9.41,-0.42
1494,Dosing Default,21:55,21:55,Trough [01-02-294],11.4,10.83,11.26,11.26,10.52,-0.74
1495,Dosing Default,21:56,21:56,Trough [01-02-295],11.4,10.26,10.9,10.9,11.27,0.37
1496,Dosing Default,21:56,21:56,Trough [01-02-296],11.4,11.97,12.47,12.47,11.78,-0.69
1497,Dosing Default,21:56,21:57,Trough [01-02-297],11.4,8.55,8.96,8.96,9.0,0.04
1498,Dosing Default,21:57,21:57,Trough [01-02-298],11.4,10.26,10.8,10.8,10.08,-0.72
1499,Dosing Default,21:57,21:57,Trough [01-02-299],11.4,6.84,6.69,6.69,6.24,-0.45
1500,Dosing Default,21:57,21:58,Trough [01-02-300],11.4,13.68,14.82,14.82,14.09,-0.73
1501,Dosing Default,21:58,21:58,Trough [01-02-301],9.5,9.98,10.28,10.28,9.44,-0.84
1502,Dosing Default,21:58,21:58,Trough [01-02-302],11.4,11.4,12.07,12.07,11.88,-0.19
1503,44333                                                                                                                     Status           Finished,"","","","","","","","",""
1504,Recipe,"","","","","","","","",""
1505,Density Dry matter,"","","","","","","","",""
1506,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
1507,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
1508,Loading WeightBased,05:03,05:05,Strobunker 1,57.1,47.26,49.21,46.92,47.7,0.78
1509,Mixing Continuous,05:04,05:05,"",0.0,0.0,0.0,0.0,0.0,0.0
1510,Loading WeightBased,05:06,05:08,Broksilo 3,577.34,477.84,497.54,474.36,475.48,1.12
1511,Mixing Continuous,05:06,05:08,"",0.0,0.0,0.0,0.0,0.0,0.0
1512,Mixing OnTime,05:08,05:12,"",0.0,0.0,0.0,0.0,0.0,0.0
1513,Dosing Default,05:17,05:17,Trough [02-09-099],12.24,8.57,8.86,8.86,8.78,-0.08
1514,Dosing Default,05:17,05:17,Trough [02-09-100],12.24,9.79,10.18,10.18,10.29,0.11
1515,Dosing Default,05:18,05:18,Trough [02-09-101],12.24,9.79,9.73,9.73,9.52,-0.21
1516,Dosing Default,05:18,05:18,Trough [02-09-102],12.24,11.63,11.79,11.79,12.1,0.31
1517,Dosing Default,05:19,05:19,Trough [02-09-103],12.24,9.79,10.23,10.23,10.76,0.53
1518,Dosing Default,05:19,05:19,Trough [02-09-104],12.24,9.79,9.75,9.75,9.37,-0.38
1519,Dosing Default,05:19,05:19,Trough [02-09-105],12.24,11.02,11.49,11.49,10.98,-0.51
1520,Dosing Default,05:19,05:20,Trough [02-09-106],12.24,11.63,12.71,12.71,12.4,-0.31
1521,Dosing Default,05:20,05:20,Trough [02-09-107],12.24,8.57,8.47,8.47,8.51,0.04
